sportId,eventTemplateId,eventTemplateType,marketTemplateId,marketTemplateType,marketTemplateName,marketTemplateKey,selectionTemplateType,selectionTemplateName,selectionTemplateKeyType,selectionTemplateKeyId,selectionTemplateKeyName,selectionTemplateKey,selectionTemplateKeyRealId,ictKey,ictMarketTemplateName,ictSelectionTemplateName,Result-field1,Result-field2,Translated ictMarketTemplateName,Translated ictSelectionTemplateName,naziv,naziv2,opis,uslov_za_pogodak,naziv_ishoda1,opis_ishoda1,naziv_ishoda2,opis_ishoda2,naziv_ishoda3,opis_ishoda3,naziv_ishoda4,opis_ishoda4,naziv_ishoda5,opis_ishoda5,naziv_ishoda6,opis_ishoda6,naziv_ishoda7,opis_ishoda7,naziv_ishoda8,opis_ishoda8,naziv_ishoda9,opis_ishoda9,naziv_ishoda10,opis_ishoda10,naziv_ishoda11,opis_ishoda11,naziv_ishoda12,opis_ishoda12,naziv_ishoda13,opis_ishoda13,naziv_ishoda14,opis_ishoda14,naziv_ishoda15,opis_ishoda15,naziv_ishoda16,opis_ishoda16,naziv_ishoda17,opis_ishoda17,naziv_ishoda18,opis_ishoda18,naziv_ishoda19,opis_ishoda19,naziv_ishoda20,opis_ishoda20,naziv_ishoda21,opis_ishoda21,naziv_ishoda22,opis_ishoda22,naziv_ishoda23,opis_ishoda23,naziv_ishoda24,opis_ishoda24,naziv_ishoda25,opis_ishoda25,napomena,kladionicarska_podvrsta
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 10, 'home': 18, 'type': 'selection-key-correct-score'}",H18-10,darts|two-participant-event|correct-score|H18-10,Correct Score,${home} ${winscore}-${losescore},18:10,"GDF=18, GGF=10",Tačan rezultat,18:10,NP591,Darts Correct Score - 18:10,Tačan rezultat pikado - 18:10,GDF=18 and GGF=10,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 18, 'home': 10, 'type': 'selection-key-correct-score'}",A18-10,darts|two-participant-event|correct-score|A18-10,Correct Score,${away} ${winscore}-${losescore},10:18,"GDF=10, GGF=18",Tačan rezultat,10:18,NP592,Darts Correct Score - 10:18,Tačan rezultat pikado - 10:18,GDF=10 and GGF=18,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 0, 'type': 'selection-key-correct-score'}",A11-0,darts|two-participant-event|correct-score|A11-0,Correct Score,${home} ${winscore}-${losescore},0:11,"GDF=0, GGF=11",Tačan rezultat,0:11,NP593,Darts Correct Score - 0:11,Tačan rezultat pikado - 0:11,GDF=0 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 0, 'home': 11, 'type': 'selection-key-correct-score'}",H11-0,darts|two-participant-event|correct-score|H11-0,Correct Score,${away} ${winscore}-${losescore},11:0,"GDF=11, GGF=0",Tačan rezultat,11:0,NP594,Darts Correct Score - 11:0,Tačan rezultat pikado - 11:0,GDF=11 and GGF=0,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 1, 'type': 'selection-key-correct-score'}",A11-1,darts|two-participant-event|correct-score|A11-1,Correct Score,${home} ${winscore}-${losescore},1:11,"GDF=1, GGF=11",Tačan rezultat,1:11,NP595,Darts Correct Score - 1:11,Tačan rezultat pikado - 1:11,GDF=1 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 1, 'home': 11, 'type': 'selection-key-correct-score'}",H11-1,darts|two-participant-event|correct-score|H11-1,Correct Score,${away} ${winscore}-${losescore},11:1,"GDF=11, GGF=1",Tačan rezultat,11:1,NP596,Darts Correct Score - 11:1,Tačan rezultat pikado - 11:1,GDF=11 and GGF=1,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 2, 'type': 'selection-key-correct-score'}",A11-2,darts|two-participant-event|correct-score|A11-2,Correct Score,${home} ${winscore}-${losescore},2:11,"GDF=2, GGF=11",Tačan rezultat,2:11,NP597,Darts Correct Score - 2:11,Tačan rezultat pikado - 2:11,GDF=2 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 2, 'home': 11, 'type': 'selection-key-correct-score'}",H11-2,darts|two-participant-event|correct-score|H11-2,Correct Score,${away} ${winscore}-${losescore},11:2,"GDF=11, GGF=2",Tačan rezultat,11:2,NP598,Darts Correct Score - 11:2,Tačan rezultat pikado - 11:2,GDF=11 and GGF=2,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 3, 'type': 'selection-key-correct-score'}",A11-3,darts|two-participant-event|correct-score|A11-3,Correct Score,${home} ${winscore}-${losescore},3:11,"GDF=3, GGF=11",Tačan rezultat,3:11,NP599,Darts Correct Score - 3:11,Tačan rezultat pikado - 3:11,GDF=3 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 3, 'home': 11, 'type': 'selection-key-correct-score'}",H11-3,darts|two-participant-event|correct-score|H11-3,Correct Score,${away} ${winscore}-${losescore},11:3,"GDF=11, GGF=3",Tačan rezultat,11:3,NP600,Darts Correct Score - 11:3,Tačan rezultat pikado - 11:3,GDF=11 and GGF=3,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 4, 'type': 'selection-key-correct-score'}",A11-4,darts|two-participant-event|correct-score|A11-4,Correct Score,${home} ${winscore}-${losescore},4:11,"GDF=4, GGF=11",Tačan rezultat,4:11,NP601,Darts Correct Score - 4:11,Tačan rezultat pikado - 4:11,GDF=4 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 4, 'home': 11, 'type': 'selection-key-correct-score'}",H11-4,darts|two-participant-event|correct-score|H11-4,Correct Score,${away} ${winscore}-${losescore},11:4,"GDF=11, GGF=4",Tačan rezultat,11:4,NP602,Darts Correct Score - 11:4,Tačan rezultat pikado - 11:4,GDF=11 and GGF=4,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 5, 'type': 'selection-key-correct-score'}",A11-5,darts|two-participant-event|correct-score|A11-5,Correct Score,${home} ${winscore}-${losescore},5:11,"GDF=5, GGF=11",Tačan rezultat,5:11,NP603,Darts Correct Score - 5:11,Tačan rezultat pikado - 5:11,GDF=5 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 5, 'home': 11, 'type': 'selection-key-correct-score'}",H11-5,darts|two-participant-event|correct-score|H11-5,Correct Score,${away} ${winscore}-${losescore},11:5,"GDF=11, GGF=5",Tačan rezultat,11:5,NP604,Darts Correct Score - 11:5,Tačan rezultat pikado - 11:5,GDF=11 and GGF=5,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 6, 'type': 'selection-key-correct-score'}",A11-6,darts|two-participant-event|correct-score|A11-6,Correct Score,${home} ${winscore}-${losescore},6:11,"GDF=6, GGF=11",Tačan rezultat,6:11,NP605,Darts Correct Score - 6:11,Tačan rezultat pikado - 6:11,GDF=6 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 6, 'home': 11, 'type': 'selection-key-correct-score'}",H11-6,darts|two-participant-event|correct-score|H11-6,Correct Score,${away} ${winscore}-${losescore},11:6,"GDF=11, GGF=6",Tačan rezultat,11:6,NP606,Darts Correct Score - 11:6,Tačan rezultat pikado - 11:6,GDF=11 and GGF=6,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 7, 'type': 'selection-key-correct-score'}",A11-7,darts|two-participant-event|correct-score|A11-7,Correct Score,${home} ${winscore}-${losescore},7:11,"GDF=7, GGF=11",Tačan rezultat,7:11,NP607,Darts Correct Score - 7:11,Tačan rezultat pikado - 7:11,GDF=7 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 7, 'home': 11, 'type': 'selection-key-correct-score'}",H11-7,darts|two-participant-event|correct-score|H11-7,Correct Score,${away} ${winscore}-${losescore},11:7,"GDF=11, GGF=7",Tačan rezultat,11:7,NP608,Darts Correct Score - 11:7,Tačan rezultat pikado - 11:7,GDF=11 and GGF=7,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 8, 'type': 'selection-key-correct-score'}",A11-8,darts|two-participant-event|correct-score|A11-8,Correct Score,${home} ${winscore}-${losescore},8:11,"GDF=8, GGF=11",Tačan rezultat,8:11,NP609,Darts Correct Score - 8:11,Tačan rezultat pikado - 8:11,GDF=8 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 8, 'home': 11, 'type': 'selection-key-correct-score'}",H11-8,darts|two-participant-event|correct-score|H11-8,Correct Score,${away} ${winscore}-${losescore},11:8,"GDF=11, GGF=8",Tačan rezultat,11:8,NP610,Darts Correct Score - 11:8,Tačan rezultat pikado - 11:8,GDF=11 and GGF=8,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 9, 'type': 'selection-key-correct-score'}",A11-9,darts|two-participant-event|correct-score|A11-9,Correct Score,${home} ${winscore}-${losescore},9:11,"GDF=9, GGF=11",Tačan rezultat,9:11,NP611,Darts Correct Score - 9:11,Tačan rezultat pikado - 9:11,GDF=9 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 9, 'home': 11, 'type': 'selection-key-correct-score'}",H11-9,darts|two-participant-event|correct-score|H11-9,Correct Score,${away} ${winscore}-${losescore},11:9,"GDF=11, GGF=9",Tačan rezultat,11:9,NP612,Darts Correct Score - 11:9,Tačan rezultat pikado - 11:9,GDF=11 and GGF=9,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 10, 'type': 'selection-key-correct-score'}",A11-10,darts|two-participant-event|correct-score|A11-10,Correct Score,${home} ${winscore}-${losescore},10:11,"GDF=10, GGF=11",Tačan rezultat,10:11,NP613,Darts Correct Score - 10:11,Tačan rezultat pikado - 10:11,GDF=10 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 10, 'home': 11, 'type': 'selection-key-correct-score'}",H11-10,darts|two-participant-event|correct-score|H11-10,Correct Score,${away} ${winscore}-${losescore},11:10,"GDF=11, GGF=10",Tačan rezultat,11:10,NP614,Darts Correct Score - 11:10,Tačan rezultat pikado - 11:10,GDF=11 and GGF=10,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 12, 'type': 'selection-key-correct-score'}",H12-11,darts|two-participant-event|correct-score|H12-11,Correct Score,${home} ${winscore}-${losescore},12:11,"GDF=12, GGF=11",Tačan rezultat,12:11,NP615,Darts Correct Score - 12:11,Tačan rezultat pikado - 12:11,GDF=12 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 12, 'home': 11, 'type': 'selection-key-correct-score'}",A12-11,darts|two-participant-event|correct-score|A12-11,Correct Score,${away} ${winscore}-${losescore},11:12,"GDF=11, GGF=12",Tačan rezultat,11:12,NP616,Darts Correct Score - 11:12,Tačan rezultat pikado - 11:12,GDF=11 and GGF=12,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 11, 'home': 13, 'type': 'selection-key-correct-score'}",H13-11,darts|two-participant-event|correct-score|H13-11,Correct Score,${home} ${winscore}-${losescore},13:11,"GDF=13, GGF=11",Tačan rezultat,13:11,NP617,Darts Correct Score - 13:11,Tačan rezultat pikado - 13:11,GDF=13 and GGF=11,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
darts,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Correct Score,"{'bettable': {'type': 'bettable-points'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 13, 'home': 11, 'type': 'selection-key-correct-score'}",A13-11,darts|two-participant-event|correct-score|A13-11,Correct Score,${away} ${winscore}-${losescore},11:13,"GDF=11, GGF=13",Tačan rezultat,11:13,NP618,Darts Correct Score - 11:13,Tačan rezultat pikado - 11:13,GDF=11 and GGF=13,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
